voterTag,machine,vote,office,date,columns3,county,subdivision,columns2,instructions,columns,code
XNJNT,25019,ROY HALLADAY,US Senator,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Federal,Write-in Name,Vote for One,Machine Voter Tag
XNJFN,25029,DANTE-MAGAZZU,US Senator,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Federal,Write-in Name,Vote for One,Machine Voter Tag
XNCHR,25040,MCORMICK,US Senator,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Federal,Write-in Name,Vote for One,Machine Voter Tag
XNCHT,25057,NOT-THESE-GUYS,US Senator,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Federal,Write-in Name,Vote for One,Machine Voter Tag
XNJRC,25068,EORGE LOPEZ,US Senator,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Federal,Write-in Name,Vote for One,Machine Voter Tag
XNHTH,25070,DONALD NORCROSS,US Senator,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Federal,Write-in Name,Vote for One,Machine Voter Tag
XNNCC,25070,MICHAEL-BROGAN,US Senator,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Federal,Write-in Name,Vote for One,Machine Voter Tag
XNCJM,25079,NJ IS CORRUPT,US Senator,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Federal,Write-in Name,Vote for One,Machine Voter Tag
XNJMX,25081,NONE-OF-THE-ABOVE,US Senator,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Federal,Write-in Name,Vote for One,Machine Voter Tag
XNCRX,25195,CHRIS COOK,Black Horse Pike Regional Member BOE Glouc Twp,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Haddon Twp,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Haddon Township
XNCRZ,25195,AMY FOLEY,Black Horse Pike Regional Member BOE Glouc Twp,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Haddon Twp,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Haddon Township
XNCTC,25195,BONNIE RICHARDS,Black Horse Pike Regional Member BOE Glouc Twp,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Haddon Twp,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Haddon Township
XNCTN,25195,AMY FOLEY,Black Horse Pike Regional Member BOE Glouc Twp,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Haddon Twp,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Haddon Township
XNCTZ,25195,KERRY OCONNOR,Black Horse Pike Regional Member BOE Glouc Twp,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Haddon Twp,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Haddon Township
XNCXJ,25195,DAVE RICCI,Black Horse Pike Regional Member BOE Glouc Twp,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Haddon Twp,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Haddon Township
XNCZC,25195,CHRIS'COOK,Black Horse Pike Regional Member BOE Glouc Twp,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Haddon Twp,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Haddon Township
XNCZJ,25195,CHRIS-COOK,Black Horse Pike Regional Member BOE Glouc Twp,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Haddon Twp,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Haddon Township
XNHFC,25195,DAVID RICCI,Black Horse Pike Regional Member BOE Glouc Twp,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Haddon Twp,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Haddon Township
XNHFN,25195,CYNTHIA MARR,Black Horse Pike Regional Member BOE Glouc Twp,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Haddon Twp,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Haddon Township
XNHFN,25195,CRAIG RONCAC,Black Horse Pike Regional Member BOE Glouc Twp,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Haddon Twp,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Haddon Township
XNHFN,25195,AMY FOLEY,Black Horse Pike Regional Member BOE Glouc Twp,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Haddon Twp,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Haddon Township
XNHFZ,25195,AMY FOLEY,Black Horse Pike Regional Member BOE Glouc Twp,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Haddon Twp,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Haddon Township
XNHTF,25195,CHRIS COOK,Black Horse Pike Regional Member BOE Glouc Twp,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Haddon Twp,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Haddon Township
XNHTZ,25195,RICCI,Black Horse Pike Regional Member BOE Glouc Twp,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Haddon Twp,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Haddon Township
XNJCN,25195,THOMAS MCHUGH,Black Horse Pike Regional Member BOE Glouc Twp,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Haddon Twp,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Haddon Township
XNJCX,25195,AMY FOLEY,Black Horse Pike Regional Member BOE Glouc Twp,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Haddon Twp,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Haddon Township
XNJFH,25195,CRAIG RONCASE,Black Horse Pike Regional Member BOE Glouc Twp,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Haddon Twp,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Haddon Township
XNJFJ,25195,TIM HOWLEY,Black Horse Pike Regional Member BOE Glouc Twp,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Haddon Twp,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Haddon Township
XNJFT,25195,CHRIS COOK,Black Horse Pike Regional Member BOE Glouc Twp,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Haddon Twp,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Haddon Township
XNJFZ,25195,DAIDRICCI,Black Horse Pike Regional Member BOE Glouc Twp,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Haddon Twp,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Haddon Township
XNJFZ,25195,BILLMANN,Black Horse Pike Regional Member BOE Glouc Twp,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Haddon Twp,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Haddon Township
XNJHX,25195,DAVID RICCI,Black Horse Pike Regional Member BOE Glouc Twp,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Haddon Twp,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Haddon Township
XNJHZ,25195,CYNTHIA MARR,Black Horse Pike Regional Member BOE Glouc Twp,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Haddon Twp,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Haddon Township
XNJJM,25195,CHISTOPHER COOK,Black Horse Pike Regional Member BOE Glouc Twp,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Haddon Twp,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Haddon Township
XNJMN,25195,RUSSELL TICHIAN,Black Horse Pike Regional Member BOE Glouc Twp,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Haddon Twp,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Haddon Township
XNJRM,25195,MICHAEL WEISS,Black Horse Pike Regional Member BOE Glouc Twp,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Haddon Twp,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Haddon Township
XNJTM,25195,CHRIS COOK,Black Horse Pike Regional Member BOE Glouc Twp,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Haddon Twp,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Haddon Township
XNJTX,25195,DAVID RICCI,Black Horse Pike Regional Member BOE Glouc Twp,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Haddon Twp,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Haddon Township
XNJXH,25195,AMY FOLEY,Black Horse Pike Regional Member BOE Glouc Twp,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Haddon Twp,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Haddon Township
XNJZH,25195,RICCI,Black Horse Pike Regional Member BOE Glouc Twp,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Haddon Twp,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Haddon Township
XNJZR,25195,DAVID RICCI,Black Horse Pike Regional Member BOE Glouc Twp,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Haddon Twp,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Haddon Township
XNJZZ,25195,AMY FOLEY,Black Horse Pike Regional Member BOE Glouc Twp,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Haddon Twp,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Haddon Township
XNNHR,25195,CHRIS COOK,Black Horse Pike Regional Member BOE Glouc Twp,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Haddon Twp,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Haddon Township
XNNMJ,25195,AMY FOLEY,Black Horse Pike Regional Member BOE Glouc Twp,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Haddon Twp,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Haddon Township
XNNMM,25195,AMY-FOLEY,Black Horse Pike Regional Member BOE Glouc Twp,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Haddon Twp,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Haddon Township
XNNMR,25195,FOLEY,Black Horse Pike Regional Member BOE Glouc Twp,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Haddon Twp,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Haddon Township
XNNMT,25195,CHRISTOPHER COOK,Black Horse Pike Regional Member BOE Glouc Twp,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Haddon Twp,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Haddon Township
XNNMZ,25195,KERRY OCONNOR,Black Horse Pike Regional Member BOE Glouc Twp,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Haddon Twp,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Haddon Township
XNNRN,25195,BILL MANN,Black Horse Pike Regional Member BOE Glouc Twp,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Haddon Twp,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Haddon Township
XNRFN,25195,CRAIG RONCACE,Black Horse Pike Regional Member BOE Glouc Twp,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Haddon Twp,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Haddon Township
XNRFX,25195,DAVID RICCI,Black Horse Pike Regional Member BOE Glouc Twp,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Haddon Twp,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Haddon Township
XNRMT,25195,SHAWN HIBBS,Black Horse Pike Regional Member BOE Glouc Twp,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Haddon Twp,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Haddon Township
MMHNX,25196,DAVID RICCI,Black Horse Pike Regional Member BOE Glouc Twp,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Haddon Twp,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Haddon Township
MMHNZ,25196,RICHIE,Black Horse Pike Regional Member BOE Glouc Twp,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Haddon Twp,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Haddon Township
MMHTH,25196,WILLIAM MANN,Black Horse Pike Regional Member BOE Glouc Twp,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Haddon Twp,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Haddon Township
MMHTH,25196,DAVID RICCI,Black Horse Pike Regional Member BOE Glouc Twp,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Haddon Twp,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Haddon Township
MMHTM,25196,DAVID RICCI,Black Horse Pike Regional Member BOE Glouc Twp,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Haddon Twp,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Haddon Township
MMHTN,25196,CHRIS COOK,Black Horse Pike Regional Member BOE Glouc Twp,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Haddon Twp,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Haddon Township
MMHTR,25196,DAVID RICCI,Black Horse Pike Regional Member BOE Glouc Twp,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Haddon Twp,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Haddon Township
MMHTX,25196,RICCI,Black Horse Pike Regional Member BOE Glouc Twp,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Haddon Twp,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Haddon Township
MMHTZ,25196,DAVID RICCI,Black Horse Pike Regional Member BOE Glouc Twp,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Haddon Twp,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Haddon Township
MMHXC,25196,"RICCI,DAVID",Black Horse Pike Regional Member BOE Glouc Twp,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Haddon Twp,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Haddon Township
MMHXH,25196,DAVID RICCI,Black Horse Pike Regional Member BOE Glouc Twp,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Haddon Twp,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Haddon Township
MMHXJ,25196,CRAIG RONCACE,Black Horse Pike Regional Member BOE Glouc Twp,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Haddon Twp,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Haddon Township
MMHXM,25196,DAVID RICCI,Black Horse Pike Regional Member BOE Glouc Twp,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Haddon Twp,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Haddon Township
MMHXM,25196,AMY FOLEY,Black Horse Pike Regional Member BOE Glouc Twp,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Haddon Twp,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Haddon Township
MMHXT,25196,BILL MANN,Black Horse Pike Regional Member BOE Glouc Twp,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Haddon Twp,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Haddon Township
MMHXT,25196,CRAIG RONCACE,Black Horse Pike Regional Member BOE Glouc Twp,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Haddon Twp,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Haddon Township
MMHXZ,25196,DAVE RICCI,Black Horse Pike Regional Member BOE Glouc Twp,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Haddon Twp,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Haddon Township
MMHZN,25196,CRAIG RONCACE,Black Horse Pike Regional Member BOE Glouc Twp,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Haddon Twp,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Haddon Township
MMHZN,25196,AMY FOLEY,Black Horse Pike Regional Member BOE Glouc Twp,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Haddon Twp,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Haddon Township
MMHZX,25196,DAVID RICCI,Black Horse Pike Regional Member BOE Glouc Twp,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Haddon Twp,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Haddon Township
MMJFC,25196,RONCASE,Black Horse Pike Regional Member BOE Glouc Twp,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Haddon Twp,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Haddon Township
MMJFC,25196,RICCI DAVID,Black Horse Pike Regional Member BOE Glouc Twp,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Haddon Twp,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Haddon Township
MMJFF,25196,DAVD RICCI,Black Horse Pike Regional Member BOE Glouc Twp,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Haddon Twp,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Haddon Township
MMJFH,25196,DAVID RICCI,Black Horse Pike Regional Member BOE Glouc Twp,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Haddon Twp,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Haddon Township
MMJFR,25196,WILLIAM MANN,Black Horse Pike Regional Member BOE Glouc Twp,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Haddon Twp,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Haddon Township
MMJFR,25196,CRAIG RONCACE,Black Horse Pike Regional Member BOE Glouc Twp,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Haddon Twp,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Haddon Township
MMJFT,25196,DAVIDRICCI,Black Horse Pike Regional Member BOE Glouc Twp,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Haddon Twp,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Haddon Township
MMJFX,25196,RICCI,Black Horse Pike Regional Member BOE Glouc Twp,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Haddon Twp,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Haddon Township
MMJJF,25196,LUKE SKYWALKER,Black Horse Pike Regional Member BOE Glouc Twp,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Haddon Twp,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Haddon Township
MMJJT,25196,BILL MANN,Black Horse Pike Regional Member BOE Glouc Twp,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Haddon Twp,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Haddon Township
MMJNH,25196,DAVID RICCI,Black Horse Pike Regional Member BOE Glouc Twp,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Haddon Twp,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Haddon Township
MMJNN,25196,DAVID RICCI,Black Horse Pike Regional Member BOE Glouc Twp,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Haddon Twp,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Haddon Township
MMJTN,25196,RICCHI,Black Horse Pike Regional Member BOE Glouc Twp,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Haddon Twp,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Haddon Township
MMJTR,25196,RICCI,Black Horse Pike Regional Member BOE Glouc Twp,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Haddon Twp,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Haddon Township
MMJTT,25196,HAMLIN,Black Horse Pike Regional Member BOE Glouc Twp,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Haddon Twp,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Haddon Township
MMJTZ,25196,RICCI,Black Horse Pike Regional Member BOE Glouc Twp,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Haddon Twp,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Haddon Township
MMJXC,25196,DAVID-RICCI,Black Horse Pike Regional Member BOE Glouc Twp,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Haddon Twp,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Haddon Township
MMJXM,25196,DAVID RICCI,Black Horse Pike Regional Member BOE Glouc Twp,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Haddon Twp,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Haddon Township
XNCCC,25196,DAID-RICI,Black Horse Pike Regional Member BOE Glouc Twp,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Haddon Twp,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Haddon Township
XNCCF,25196,DAVID RICCI,Black Horse Pike Regional Member BOE Glouc Twp,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Haddon Twp,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Haddon Township
XNCCM,25196,DAVID RICCI,Black Horse Pike Regional Member BOE Glouc Twp,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Haddon Twp,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Haddon Township
XNCCN,25196,DAVID RICCI,Black Horse Pike Regional Member BOE Glouc Twp,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Haddon Twp,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Haddon Township
XNCCR,25196,DAVID RICCI,Black Horse Pike Regional Member BOE Glouc Twp,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Haddon Twp,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Haddon Township
XNCCX,25196,DAVID RICCI,Black Horse Pike Regional Member BOE Glouc Twp,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Haddon Twp,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Haddon Township
XNCFF,25196,DI,Black Horse Pike Regional Member BOE Glouc Twp,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Haddon Twp,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Haddon Township
XNCFH,25196,CRAIG RONCASE,Black Horse Pike Regional Member BOE Glouc Twp,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Haddon Twp,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Haddon Township
XNCFN,25196,AMY FOLEY,Black Horse Pike Regional Member BOE Glouc Twp,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Haddon Twp,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Haddon Township
XNCFZ,25196,DAVID RICCI,Black Horse Pike Regional Member BOE Glouc Twp,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Haddon Twp,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Haddon Township
XNCHH,25196,DAVID-RICCI,Black Horse Pike Regional Member BOE Glouc Twp,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Haddon Twp,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Haddon Township
XNCHN,25196,CHRISTOPHER COOK,Black Horse Pike Regional Member BOE Glouc Twp,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Haddon Twp,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Haddon Township
XNCJT,25196,RICCI,Black Horse Pike Regional Member BOE Glouc Twp,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Haddon Twp,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Haddon Township
XNCJX,25196,AMY-FOLEY,Black Horse Pike Regional Member BOE Glouc Twp,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Haddon Twp,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Haddon Township
